source_id,tweet_id,cluster_id,is_centroid
650975967146602496,650975967146602496_27,1,0
650975967146602496,650975967146602496_29,1,0
650975967146602496,650975967146602496_32,1,0
650975967146602496,650975967146602496_35,1,0
650975967146602496,650975967146602496_36,1,0
650975967146602496,650975967146602496_37,1,0
650975967146602496,650975967146602496_38,1,0
650975967146602496,650975967146602496_39,1,0
650975967146602496,650975967146602496_40,1,0
650975967146602496,650975967146602496_41,1,0
650975967146602496,650975967146602496_42,1,0
650975967146602496,650975967146602496_45,1,0
650975967146602496,650975967146602496_46,1,0
651018580989972480,651018580989972480_1,0,0
651018580989972480,651018580989972480_2,0,0
651018580989972480,651018580989972480_3,0,1
651018580989972480,651018580989972480_9,0,0
651018580989972480,651018580989972480_10,0,0
651018580989972480,651018580989972480_4,1,1
651018580989972480,651018580989972480_5,1,0
651018580989972480,651018580989972480_6,1,0
651018580989972480,651018580989972480_7,1,0
651018580989972480,651018580989972480_8,1,0
651044059222556674,651044059222556674_2,0,0
651044059222556674,651044059222556674_3,0,0
651044059222556674,651044059222556674_4,0,0
651044059222556674,651044059222556674_6,0,0
651044059222556674,651044059222556674_7,0,0
651044059222556674,651044059222556674_11,0,0
651044059222556674,651044059222556674_12,0,1
651044059222556674,651044059222556674_13,0,0
651044059222556674,651044059222556674_15,0,0
651044059222556674,651044059222556674_1,1,0
651044059222556674,651044059222556674_5,1,0
651044059222556674,651044059222556674_8,1,1
651044059222556674,651044059222556674_9,1,0
651044059222556674,651044059222556674_10,1,0
651044059222556674,651044059222556674_14,1,0
651321040119963648,651321040119963648_1,0,1
651321040119963648,651321040119963648_2,0,0
651321040119963648,651321040119963648_3,1,1
651402689352351744,651402689352351744_3,0,0
651402689352351744,651402689352351744_4,0,0
651402689352351744,651402689352351744_8,0,0
651402689352351744,651402689352351744_9,0,0
651402689352351744,651402689352351744_11,0,0
651402689352351744,651402689352351744_13,0,0
651402689352351744,651402689352351744_15,0,1
651402689352351744,651402689352351744_19,0,0
651402689352351744,651402689352351744_20,0,0
651402689352351744,651402689352351744_22,0,0
651402689352351744,651402689352351744_24,0,0
651402689352351744,651402689352351744_25,0,0
651402689352351744,651402689352351744_27,0,0
651402689352351744,651402689352351744_28,0,0
651402689352351744,651402689352351744_31,0,0
651402689352351744,651402689352351744_32,0,0
651402689352351744,651402689352351744_1,1,0
651402689352351744,651402689352351744_2,1,0
651402689352351744,651402689352351744_5,1,0
651402689352351744,651402689352351744_6,1,0
651402689352351744,651402689352351744_7,1,0
651402689352351744,651402689352351744_10,1,0
651402689352351744,651402689352351744_12,1,0
651402689352351744,651402689352351744_14,1,0
651402689352351744,651402689352351744_16,1,0
651402689352351744,651402689352351744_17,1,0
651402689352351744,651402689352351744_18,1,0
651402689352351744,651402689352351744_21,1,0
651402689352351744,651402689352351744_23,1,0
651402689352351744,651402689352351744_26,1,0
651402689352351744,651402689352351744_29,1,1
651402689352351744,651402689352351744_30,1,0
651402689352351744,651402689352351744_33,1,0
651402689352351744,651402689352351744_34,1,0
651402689352351744,651402689352351744_35,1,0
651402689352351744,651402689352351744_36,1,0
651486105628463105,651486105628463105_10,0,1
651486105628463105,651486105628463105_11,0,0
651486105628463105,651486105628463105_1,1,0
651486105628463105,651486105628463105_2,1,0
651486105628463105,651486105628463105_3,1,0
651486105628463105,651486105628463105_4,1,1
651486105628463105,651486105628463105_5,1,0
651486105628463105,651486105628463105_6,1,0
651486105628463105,651486105628463105_7,1,0
651486105628463105,651486105628463105_8,1,0
651486105628463105,651486105628463105_9,1,0
651486105628463105,651486105628463105_12,1,0
651786568592658433,651786568592658433_1,0,0
651786568592658433,651786568592658433_3,0,0
651786568592658433,651786568592658433_5,0,0
651786568592658433,651786568592658433_6,0,0
651786568592658433,651786568592658433_7,0,0
651786568592658433,651786568592658433_9,0,0
651786568592658433,651786568592658433_10,0,1
651786568592658433,651786568592658433_12,0,0
651786568592658433,651786568592658433_14,0,0
651786568592658433,651786568592658433_16,0,0
651786568592658433,651786568592658433_17,0,0
651786568592658433,651786568592658433_2,1,0
651786568592658433,651786568592658433_4,1,0
651786568592658433,651786568592658433_8,1,1
651786568592658433,651786568592658433_11,1,0
651786568592658433,651786568592658433_13,1,0
651786568592658433,651786568592658433_15,1,0
651786568592658433,651786568592658433_18,1,0
651825062174195712,651825062174195712_1,0,1
651825062174195712,651825062174195712_3,0,0
651825062174195712,651825062174195712_4,0,0
651825062174195712,651825062174195712_6,0,0
651825062174195712,651825062174195712_8,0,0
651825062174195712,651825062174195712_12,0,0
651825062174195712,651825062174195712_13,0,0
651825062174195712,651825062174195712_20,0,0
651825062174195712,651825062174195712_24,0,0
651825062174195712,651825062174195712_25,0,0
651825062174195712,651825062174195712_40,0,0
651825062174195712,651825062174195712_41,0,0
651825062174195712,651825062174195712_42,0,0
651825062174195712,651825062174195712_43,0,0
651825062174195712,651825062174195712_46,0,0
651825062174195712,651825062174195712_47,0,0
651825062174195712,651825062174195712_48,0,0
651825062174195712,651825062174195712_49,0,0
651825062174195712,651825062174195712_51,0,0
651825062174195712,651825062174195712_52,0,0
651825062174195712,651825062174195712_55,0,0
651825062174195712,651825062174195712_63,0,0
651825062174195712,651825062174195712_64,0,0
651825062174195712,651825062174195712_2,1,0
651825062174195712,651825062174195712_5,1,0
651825062174195712,651825062174195712_7,1,0
651825062174195712,651825062174195712_9,1,0
651825062174195712,651825062174195712_10,1,0
651825062174195712,651825062174195712_11,1,0
651825062174195712,651825062174195712_14,1,0
651825062174195712,651825062174195712_15,1,0
651825062174195712,651825062174195712_16,1,0
651825062174195712,651825062174195712_17,1,0
651825062174195712,651825062174195712_18,1,0
651825062174195712,651825062174195712_19,1,0
651825062174195712,651825062174195712_21,1,0
651825062174195712,651825062174195712_22,1,0
651825062174195712,651825062174195712_23,1,0
651825062174195712,651825062174195712_26,1,0
651825062174195712,651825062174195712_27,1,0
651825062174195712,651825062174195712_28,1,0
651825062174195712,651825062174195712_29,1,0
651825062174195712,651825062174195712_30,1,0
651825062174195712,651825062174195712_31,1,0
651825062174195712,651825062174195712_32,1,0
651825062174195712,651825062174195712_33,1,0
651825062174195712,651825062174195712_34,1,0
651825062174195712,651825062174195712_35,1,0
651825062174195712,651825062174195712_36,1,0
651825062174195712,651825062174195712_37,1,0
651825062174195712,651825062174195712_38,1,0
651825062174195712,651825062174195712_39,1,1
651825062174195712,651825062174195712_44,1,0
651825062174195712,651825062174195712_45,1,0
651825062174195712,651825062174195712_50,1,0
651825062174195712,651825062174195712_53,1,0
651825062174195712,651825062174195712_54,1,0
651825062174195712,651825062174195712_56,1,0
651825062174195712,651825062174195712_57,1,0
651825062174195712,651825062174195712_58,1,0
651825062174195712,651825062174195712_59,1,0
651825062174195712,651825062174195712_60,1,0
651825062174195712,651825062174195712_61,1,0
651825062174195712,651825062174195712_62,1,0
651959206287908868,651959206287908868_4,0,0
651959206287908868,651959206287908868_6,0,0
651959206287908868,651959206287908868_9,0,0
651959206287908868,651959206287908868_13,0,0
651959206287908868,651959206287908868_17,0,0
651959206287908868,651959206287908868_18,0,0
651959206287908868,651959206287908868_23,0,1
651959206287908868,651959206287908868_25,0,0
651959206287908868,651959206287908868_34,0,0
651959206287908868,651959206287908868_35,0,0
651959206287908868,651959206287908868_37,0,0
651959206287908868,651959206287908868_40,0,0
651959206287908868,651959206287908868_1,1,0
651959206287908868,651959206287908868_2,1,0
651959206287908868,651959206287908868_3,1,0
651959206287908868,651959206287908868_5,1,1
651959206287908868,651959206287908868_7,1,0
651959206287908868,651959206287908868_8,1,0
651959206287908868,651959206287908868_10,1,0
651959206287908868,651959206287908868_11,1,0
651959206287908868,651959206287908868_12,1,0
651959206287908868,651959206287908868_14,1,0
651959206287908868,651959206287908868_15,1,0
651959206287908868,651959206287908868_16,1,0
651959206287908868,651959206287908868_19,1,0
651959206287908868,651959206287908868_20,1,0
651959206287908868,651959206287908868_21,1,0
651959206287908868,651959206287908868_22,1,0
651959206287908868,651959206287908868_24,1,0
651959206287908868,651959206287908868_26,1,0
651959206287908868,651959206287908868_27,1,0
651959206287908868,651959206287908868_28,1,0
651959206287908868,651959206287908868_29,1,0
651959206287908868,651959206287908868_30,1,0
651959206287908868,651959206287908868_31,1,0
651959206287908868,651959206287908868_32,1,0
651959206287908868,651959206287908868_33,1,0
651959206287908868,651959206287908868_36,1,0
651959206287908868,651959206287908868_38,1,0
651959206287908868,651959206287908868_39,1,0
651959206287908868,651959206287908868_41,1,0
651959206287908868,651959206287908868_42,1,0
651959206287908868,651959206287908868_43,1,0
651959206287908868,651959206287908868_44,1,0
651959206287908868,651959206287908868_45,1,0
651959206287908868,651959206287908868_46,1,0
652000523525091328,652000523525091328_2,0,1
652000523525091328,652000523525091328_3,0,0
652000523525091328,652000523525091328_4,0,0
652000523525091328,652000523525091328_9,0,0
652000523525091328,652000523525091328_11,0,0
652000523525091328,652000523525091328_1,1,1
652000523525091328,652000523525091328_5,1,0
652000523525091328,652000523525091328_6,1,0
652000523525091328,652000523525091328_7,1,0
652000523525091328,652000523525091328_8,1,0
652000523525091328,652000523525091328_10,1,0
652300118205427716,652300118205427716_1,0,0
652300118205427716,652300118205427716_2,0,0
652300118205427716,652300118205427716_3,0,0
652300118205427716,652300118205427716_4,0,0
652300118205427716,652300118205427716_5,0,0
652300118205427716,652300118205427716_6,0,1
652300118205427716,652300118205427716_8,0,0
652300118205427716,652300118205427716_9,0,0
652300118205427716,652300118205427716_10,0,0
652300118205427716,652300118205427716_11,0,0
652300118205427716,652300118205427716_12,0,0
652300118205427716,652300118205427716_13,0,0
652300118205427716,652300118205427716_14,0,0
652300118205427716,652300118205427716_7,1,1
652349108653551616,652349108653551616_2,0,0
652349108653551616,652349108653551616_3,0,0
652349108653551616,652349108653551616_4,0,0
652349108653551616,652349108653551616_5,0,0
652349108653551616,652349108653551616_6,0,0
652349108653551616,652349108653551616_7,0,0
652349108653551616,652349108653551616_8,0,0
652349108653551616,652349108653551616_9,0,0
652349108653551616,652349108653551616_10,0,1
652349108653551616,652349108653551616_11,0,0
652349108653551616,652349108653551616_12,0,0
652349108653551616,652349108653551616_13,0,0
652349108653551616,652349108653551616_14,0,0
652349108653551616,652349108653551616_15,0,0
652349108653551616,652349108653551616_16,0,0
652349108653551616,652349108653551616_17,0,0
652349108653551616,652349108653551616_18,0,0
652349108653551616,652349108653551616_19,0,0
652349108653551616,652349108653551616_20,0,0
652349108653551616,652349108653551616_22,0,0
652349108653551616,652349108653551616_23,0,0
652349108653551616,652349108653551616_25,0,0
652349108653551616,652349108653551616_26,0,0
652349108653551616,652349108653551616_1,1,0
652349108653551616,652349108653551616_21,1,0
652349108653551616,652349108653551616_24,1,1
652783670370115585,652783670370115585_1,0,1
652882609219833856,652882609219833856_8,0,0
652882609219833856,652882609219833856_9,0,0
652882609219833856,652882609219833856_10,0,0
652882609219833856,652882609219833856_11,0,0
652882609219833856,652882609219833856_16,0,0
652882609219833856,652882609219833856_19,0,0
652882609219833856,652882609219833856_22,0,0
652882609219833856,652882609219833856_23,0,0
652882609219833856,652882609219833856_24,0,0
652882609219833856,652882609219833856_25,0,0
652882609219833856,652882609219833856_26,0,0
652882609219833856,652882609219833856_27,0,0
652882609219833856,652882609219833856_28,0,0
652882609219833856,652882609219833856_29,0,0
652882609219833856,652882609219833856_31,0,0
652882609219833856,652882609219833856_33,0,0
652882609219833856,652882609219833856_34,0,0
652882609219833856,652882609219833856_36,0,0
652882609219833856,652882609219833856_39,0,0
652882609219833856,652882609219833856_40,0,0
652882609219833856,652882609219833856_44,0,0
652882609219833856,652882609219833856_47,0,0
652882609219833856,652882609219833856_50,0,0
652882609219833856,652882609219833856_52,0,0
652882609219833856,652882609219833856_53,0,0
652882609219833856,652882609219833856_55,0,0
652882609219833856,652882609219833856_58,0,0
652882609219833856,652882609219833856_59,0,0
652882609219833856,652882609219833856_60,0,0
652882609219833856,652882609219833856_62,0,1
652882609219833856,652882609219833856_63,0,0
652882609219833856,652882609219833856_65,0,0
652882609219833856,652882609219833856_66,0,0
652882609219833856,652882609219833856_67,0,0
652882609219833856,652882609219833856_71,0,0
652882609219833856,652882609219833856_73,0,0
652882609219833856,652882609219833856_74,0,0
652882609219833856,652882609219833856_75,0,0
652882609219833856,652882609219833856_76,0,0
652882609219833856,652882609219833856_77,0,0
652882609219833856,652882609219833856_80,0,0
652882609219833856,652882609219833856_81,0,0
652882609219833856,652882609219833856_83,0,0
652882609219833856,652882609219833856_84,0,0
652882609219833856,652882609219833856_85,0,0
652882609219833856,652882609219833856_86,0,0
652882609219833856,652882609219833856_89,0,0
652882609219833856,652882609219833856_91,0,0
652882609219833856,652882609219833856_1,1,0
652882609219833856,652882609219833856_2,1,0
652882609219833856,652882609219833856_3,1,0
652882609219833856,652882609219833856_4,1,0
652882609219833856,652882609219833856_5,1,0
652882609219833856,652882609219833856_6,1,0
652882609219833856,652882609219833856_7,1,0
652882609219833856,652882609219833856_12,1,0
652882609219833856,652882609219833856_13,1,0
652882609219833856,652882609219833856_14,1,0
652882609219833856,652882609219833856_15,1,0
652882609219833856,652882609219833856_17,1,0
652882609219833856,652882609219833856_18,1,0
652882609219833856,652882609219833856_20,1,0
652882609219833856,652882609219833856_21,1,0
652882609219833856,652882609219833856_30,1,0
652882609219833856,652882609219833856_32,1,0
652882609219833856,652882609219833856_35,1,0
652882609219833856,652882609219833856_37,1,0
652882609219833856,652882609219833856_38,1,1
652882609219833856,652882609219833856_41,1,0
652882609219833856,652882609219833856_42,1,0
652882609219833856,652882609219833856_43,1,0
652882609219833856,652882609219833856_45,1,0
652882609219833856,652882609219833856_46,1,0
652882609219833856,652882609219833856_48,1,0
652882609219833856,652882609219833856_49,1,0
652882609219833856,652882609219833856_51,1,0
652882609219833856,652882609219833856_54,1,0
652882609219833856,652882609219833856_56,1,0
652882609219833856,652882609219833856_57,1,0
652882609219833856,652882609219833856_61,1,0
652882609219833856,652882609219833856_64,1,0
652882609219833856,652882609219833856_68,1,0
652882609219833856,652882609219833856_69,1,0
652882609219833856,652882609219833856_70,1,0
652882609219833856,652882609219833856_72,1,0
652882609219833856,652882609219833856_78,1,0
652882609219833856,652882609219833856_79,1,0
652882609219833856,652882609219833856_82,1,0
652882609219833856,652882609219833856_87,1,0
652882609219833856,652882609219833856_88,1,0
652882609219833856,652882609219833856_90,1,0
652982112870662144,652982112870662144_1,0,0
652982112870662144,652982112870662144_2,0,0
652982112870662144,652982112870662144_3,0,0
652982112870662144,652982112870662144_4,0,0
652982112870662144,652982112870662144_5,0,0
652982112870662144,652982112870662144_6,0,0
652982112870662144,652982112870662144_7,0,0
652982112870662144,652982112870662144_9,0,1
652982112870662144,652982112870662144_11,0,0
652982112870662144,652982112870662144_12,0,0
652982112870662144,652982112870662144_13,0,0
652982112870662144,652982112870662144_15,0,0
652982112870662144,652982112870662144_17,0,0
652982112870662144,652982112870662144_19,0,0
652982112870662144,652982112870662144_20,0,0
652982112870662144,652982112870662144_22,0,0
652982112870662144,652982112870662144_25,0,0
652982112870662144,652982112870662144_26,0,0
652982112870662144,652982112870662144_27,0,0
652982112870662144,652982112870662144_31,0,0
652982112870662144,652982112870662144_34,0,0
652982112870662144,652982112870662144_8,1,0
652982112870662144,652982112870662144_10,1,0
652982112870662144,652982112870662144_14,1,1
652982112870662144,652982112870662144_16,1,0
652982112870662144,652982112870662144_18,1,0
652982112870662144,652982112870662144_21,1,0
652982112870662144,652982112870662144_23,1,0
652982112870662144,652982112870662144_24,1,0
652982112870662144,652982112870662144_28,1,0
652982112870662144,652982112870662144_29,1,0
652982112870662144,652982112870662144_30,1,0
652982112870662144,652982112870662144_32,1,0
652982112870662144,652982112870662144_33,1,0
653250169752977408,653250169752977408_2,0,1
653250169752977408,653250169752977408_8,0,0
653250169752977408,653250169752977408_9,0,0
653250169752977408,653250169752977408_10,0,0
653250169752977408,653250169752977408_12,0,0
653250169752977408,653250169752977408_14,0,0
653250169752977408,653250169752977408_15,0,0
653250169752977408,653250169752977408_18,0,0
653250169752977408,653250169752977408_24,0,0
653250169752977408,653250169752977408_28,0,0
653250169752977408,653250169752977408_29,0,0
653250169752977408,653250169752977408_30,0,0
653250169752977408,653250169752977408_1,1,0
653250169752977408,653250169752977408_3,1,0
653250169752977408,653250169752977408_4,1,0
653250169752977408,653250169752977408_5,1,0
653250169752977408,653250169752977408_6,1,0
653250169752977408,653250169752977408_7,1,0
653250169752977408,653250169752977408_11,1,0
653250169752977408,653250169752977408_13,1,0
653250169752977408,653250169752977408_16,1,1
653250169752977408,653250169752977408_17,1,0
653250169752977408,653250169752977408_19,1,0
653250169752977408,653250169752977408_20,1,0
653250169752977408,653250169752977408_21,1,0
653250169752977408,653250169752977408_22,1,0
653250169752977408,653250169752977408_23,1,0
653250169752977408,653250169752977408_25,1,0
653250169752977408,653250169752977408_26,1,0
653250169752977408,653250169752977408_27,1,0
653285570383335424,653285570383335424_2,0,0
653285570383335424,653285570383335424_4,0,1
653285570383335424,653285570383335424_1,1,0
653285570383335424,653285570383335424_3,1,1
653432177632387072,653432177632387072_1,0,0
653432177632387072,653432177632387072_3,0,0
653432177632387072,653432177632387072_5,0,0
653432177632387072,653432177632387072_7,0,1
653432177632387072,653432177632387072_8,0,0
653432177632387072,653432177632387072_9,0,0
653432177632387072,653432177632387072_2,1,0
653432177632387072,653432177632387072_4,1,1
653432177632387072,653432177632387072_6,1,0
653432261203750912,653432261203750912_1,0,0
653432261203750912,653432261203750912_2,0,0
653432261203750912,653432261203750912_3,0,0
653432261203750912,653432261203750912_4,0,0
653432261203750912,653432261203750912_5,0,0
653432261203750912,653432261203750912_7,0,0
653432261203750912,653432261203750912_8,0,0
653432261203750912,653432261203750912_9,0,0
653432261203750912,653432261203750912_10,0,0
653432261203750912,653432261203750912_12,0,1
653432261203750912,653432261203750912_6,1,0
653432261203750912,653432261203750912_11,1,1
653432261203750912,653432261203750912_13,1,0
654336219447472128,654336219447472128_1,0,1
654343805081157633,654343805081157633_1,0,0
654343805081157633,654343805081157633_2,0,0
654343805081157633,654343805081157633_3,0,0
654343805081157633,654343805081157633_4,0,0
654343805081157633,654343805081157633_8,0,0
654343805081157633,654343805081157633_11,0,0
654343805081157633,654343805081157633_12,0,0
654343805081157633,654343805081157633_14,0,0
654343805081157633,654343805081157633_15,0,0
654343805081157633,654343805081157633_16,0,0
654343805081157633,654343805081157633_17,0,1
654343805081157633,654343805081157633_18,0,0
654343805081157633,654343805081157633_19,0,0
654343805081157633,654343805081157633_20,0,0
654343805081157633,654343805081157633_22,0,0
654343805081157633,654343805081157633_24,0,0
654343805081157633,654343805081157633_26,0,0
654343805081157633,654343805081157633_27,0,0
654343805081157633,654343805081157633_31,0,0
654343805081157633,654343805081157633_32,0,0
654343805081157633,654343805081157633_33,0,0
654343805081157633,654343805081157633_36,0,0
654343805081157633,654343805081157633_39,0,0
654343805081157633,654343805081157633_5,1,0
654343805081157633,654343805081157633_6,1,0
654343805081157633,654343805081157633_7,1,0
654343805081157633,654343805081157633_9,1,0
654343805081157633,654343805081157633_10,1,0
654343805081157633,654343805081157633_13,1,0
654343805081157633,654343805081157633_21,1,0
654343805081157633,654343805081157633_23,1,0
654343805081157633,654343805081157633_25,1,0
654343805081157633,654343805081157633_28,1,0
654343805081157633,654343805081157633_29,1,1
654343805081157633,654343805081157633_30,1,0
654343805081157633,654343805081157633_34,1,0
654343805081157633,654343805081157633_35,1,0
654343805081157633,654343805081157633_37,1,0
654343805081157633,654343805081157633_38,1,0
654343805081157633,654343805081157633_40,1,0
654351281260113920,654351281260113920_2,0,0
654351281260113920,654351281260113920_3,0,1
654351281260113920,654351281260113920_4,0,0
654351281260113920,654351281260113920_6,0,0
654351281260113920,654351281260113920_1,1,0
654351281260113920,654351281260113920_5,1,0
654351281260113920,654351281260113920_7,1,1
654371696195993600,654371696195993600_1,0_0,1
654371696195993600,654371696195993600_4,0_0,0
654371696195993600,654371696195993600_1,0_1,0
654371696195993600,654371696195993600_4,0_1,1
654371696195993600,654371696195993600_2,1_0,1
654371696195993600,654371696195993600_3,1_0,0
654371696195993600,654371696195993600_2,1_1,0
654371696195993600,654371696195993600_3,1_1,1
655080266784968705,655080266784968705_3,0,0
655080266784968705,655080266784968705_5,0,0
655080266784968705,655080266784968705_6,0,0
655080266784968705,655080266784968705_8,0,0
655080266784968705,655080266784968705_9,0,0
655080266784968705,655080266784968705_14,0,0
655080266784968705,655080266784968705_16,0,0
655080266784968705,655080266784968705_19,0,0
655080266784968705,655080266784968705_22,0,0
655080266784968705,655080266784968705_28,0,0
655080266784968705,655080266784968705_30,0,0
655080266784968705,655080266784968705_35,0,0
655080266784968705,655080266784968705_36,0,0
655080266784968705,655080266784968705_37,0,0
655080266784968705,655080266784968705_41,0,0
655080266784968705,655080266784968705_43,0,1
655080266784968705,655080266784968705_45,0,0
655080266784968705,655080266784968705_1,1,0
655080266784968705,655080266784968705_2,1,0
655080266784968705,655080266784968705_4,1,0
655080266784968705,655080266784968705_7,1,0
655080266784968705,655080266784968705_10,1,0
655080266784968705,655080266784968705_11,1,0
655080266784968705,655080266784968705_12,1,0
655080266784968705,655080266784968705_13,1,0
655080266784968705,655080266784968705_15,1,0
655080266784968705,655080266784968705_17,1,0
655080266784968705,655080266784968705_18,1,0
655080266784968705,655080266784968705_20,1,0
655080266784968705,655080266784968705_21,1,0
655080266784968705,655080266784968705_23,1,0
655080266784968705,655080266784968705_24,1,0
655080266784968705,655080266784968705_25,1,0
655080266784968705,655080266784968705_26,1,0
655080266784968705,655080266784968705_27,1,1
655080266784968705,655080266784968705_29,1,0
655080266784968705,655080266784968705_31,1,0
655080266784968705,655080266784968705_32,1,0
655080266784968705,655080266784968705_33,1,0
655080266784968705,655080266784968705_34,1,0
655080266784968705,655080266784968705_38,1,0
655080266784968705,655080266784968705_39,1,0
655080266784968705,655080266784968705_40,1,0
655080266784968705,655080266784968705_42,1,0
655080266784968705,655080266784968705_44,1,0
655080266784968705,655080266784968705_46,1,0
655080266784968705,655080266784968705_47,1,0
655812191233417216,655812191233417216_8,0_0,1
655812191233417216,655812191233417216_12,0_0,0
655812191233417216,655812191233417216_8,0_1,0
655812191233417216,655812191233417216_12,0_1,1
655812191233417216,655812191233417216_1,1,0
655812191233417216,655812191233417216_2,1,0
655812191233417216,655812191233417216_3,1,0
655812191233417216,655812191233417216_4,1,0
655812191233417216,655812191233417216_5,1,0
655812191233417216,655812191233417216_6,1,0
655812191233417216,655812191233417216_7,1,0
655812191233417216,655812191233417216_9,1,0
655812191233417216,655812191233417216_10,1,0
655812191233417216,655812191233417216_11,1,0
655812191233417216,655812191233417216_13,1,0
655812191233417216,655812191233417216_14,1,1
655815788675399680,655815788675399680_1,0,0
655815788675399680,655815788675399680_4,0,0
655815788675399680,655815788675399680_5,0,1
655815788675399680,655815788675399680_6,0,0
655815788675399680,655815788675399680_7,0,0
655815788675399680,655815788675399680_8,0,0
655815788675399680,655815788675399680_2,1,1
655815788675399680,655815788675399680_3,1,0
655815788675399680,655815788675399680_9,1,0
655986243042459648,655986243042459648_1,0,1
655986243042459648,655986243042459648_2,1_0,1
655986243042459648,655986243042459648_3,1_0,0
655986243042459648,655986243042459648_2,1_1,0
655986243042459648,655986243042459648_3,1_1,1
656047932093763584,656047932093763584_3,0,0
656047932093763584,656047932093763584_5,0,0
656047932093763584,656047932093763584_12,0,0
656047932093763584,656047932093763584_15,0,0
656047932093763584,656047932093763584_17,0,0
656047932093763584,656047932093763584_19,0,0
656047932093763584,656047932093763584_20,0,0
656047932093763584,656047932093763584_21,0,0
656047932093763584,656047932093763584_22,0,0
656047932093763584,656047932093763584_24,0,0
656047932093763584,656047932093763584_25,0,0
656047932093763584,656047932093763584_27,0,0
656047932093763584,656047932093763584_28,0,0
656047932093763584,656047932093763584_35,0,0
656047932093763584,656047932093763584_36,0,0
656047932093763584,656047932093763584_37,0,0
656047932093763584,656047932093763584_40,0,1
656047932093763584,656047932093763584_46,0,0
656047932093763584,656047932093763584_49,0,0
656047932093763584,656047932093763584_52,0,0
656047932093763584,656047932093763584_53,0,0
656047932093763584,656047932093763584_1,1,0
656047932093763584,656047932093763584_2,1,0
656047932093763584,656047932093763584_4,1,0
656047932093763584,656047932093763584_6,1,0
656047932093763584,656047932093763584_7,1,0
656047932093763584,656047932093763584_8,1,0
656047932093763584,656047932093763584_9,1,0
656047932093763584,656047932093763584_10,1,0
656047932093763584,656047932093763584_11,1,0
656047932093763584,656047932093763584_13,1,0
656047932093763584,656047932093763584_14,1,0
656047932093763584,656047932093763584_16,1,0
656047932093763584,656047932093763584_18,1,0
656047932093763584,656047932093763584_23,1,0
656047932093763584,656047932093763584_26,1,0
656047932093763584,656047932093763584_29,1,1
656047932093763584,656047932093763584_30,1,0
656047932093763584,656047932093763584_31,1,0
656047932093763584,656047932093763584_32,1,0
656047932093763584,656047932093763584_33,1,0
656047932093763584,656047932093763584_34,1,0
656047932093763584,656047932093763584_38,1,0
656047932093763584,656047932093763584_39,1,0
656047932093763584,656047932093763584_41,1,0
656047932093763584,656047932093763584_42,1,0
656047932093763584,656047932093763584_43,1,0
656047932093763584,656047932093763584_44,1,0
656047932093763584,656047932093763584_45,1,0
656047932093763584,656047932093763584_47,1,0
656047932093763584,656047932093763584_48,1,0
656047932093763584,656047932093763584_50,1,0
656047932093763584,656047932093763584_51,1,0
656202544331517952,656202544331517952_1,0,0
656202544331517952,656202544331517952_2,0,0
656202544331517952,656202544331517952_3,0,0
656202544331517952,656202544331517952_4,0,0
656202544331517952,656202544331517952_5,0,0
656202544331517952,656202544331517952_6,0,0
656202544331517952,656202544331517952_7,0,0
656202544331517952,656202544331517952_9,0,0
656202544331517952,656202544331517952_10,0,0
656202544331517952,656202544331517952_11,0,1
656202544331517952,656202544331517952_8,1,1
656361703664451585,656361703664451585_1,0,0
656361703664451585,656361703664451585_5,0,0
656361703664451585,656361703664451585_6,0,1
656361703664451585,656361703664451585_8,0,0
656361703664451585,656361703664451585_9,0,0
656361703664451585,656361703664451585_12,0,0
656361703664451585,656361703664451585_14,0,0
656361703664451585,656361703664451585_2,1,0
656361703664451585,656361703664451585_3,1,1
656361703664451585,656361703664451585_4,1,0
656361703664451585,656361703664451585_7,1,0
656361703664451585,656361703664451585_10,1,0
656361703664451585,656361703664451585_11,1,0
656361703664451585,656361703664451585_13,1,0
656523458139045889,656523458139045889_2,0,0
656523458139045889,656523458139045889_3,0,1
656523458139045889,656523458139045889_6,0,0
656523458139045889,656523458139045889_8,0,0
656523458139045889,656523458139045889_1,1,1
656523458139045889,656523458139045889_4,1,0
656523458139045889,656523458139045889_5,1,0
656523458139045889,656523458139045889_7,1,0
656595123590012928,656595123590012928_1,0,1
656629493377990656,656629493377990656_1,0,1
656662726014599168,656662726014599168_1,0,0
656662726014599168,656662726014599168_2,0,0
656662726014599168,656662726014599168_4,0,0
656662726014599168,656662726014599168_6,0,0
656662726014599168,656662726014599168_10,0,1
656662726014599168,656662726014599168_13,0,0
656662726014599168,656662726014599168_16,0,0
656662726014599168,656662726014599168_3,1,0
656662726014599168,656662726014599168_5,1,0
656662726014599168,656662726014599168_7,1,0
656662726014599168,656662726014599168_8,1,0
656662726014599168,656662726014599168_9,1,0
656662726014599168,656662726014599168_11,1,0
656662726014599168,656662726014599168_12,1,0
656662726014599168,656662726014599168_14,1,1
656662726014599168,656662726014599168_15,1,0
656811196218286080,656811196218286080_1,0,1
656818921979310081,656818921979310081_1,0_0,1
656818921979310081,656818921979310081_2,0_0,0
656818921979310081,656818921979310081_1,0_1,0
656818921979310081,656818921979310081_2,0_1,1
656825206045020160,656825206045020160_2,0,0
656825206045020160,656825206045020160_3,0,0
656825206045020160,656825206045020160_4,0,1
656825206045020160,656825206045020160_1,1,1
